Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2014,8,12,11,30,131,865,896,383,360,702
2014,8,12,12,0,131,865,898,352,456,757
2014,8,12,12,30,130,861,885,316,491,746
2014,8,12,13,0,129,853,858,400,283,642
2014,8,12,13,30,127,842,817,367,298,612
2014,8,12,14,0,124,826,763,285,466,646
2014,8,12,14,30,120,805,698,259,463,591
2014,8,12,15,0,115,778,623,252,396,511
2014,8,12,15,30,108,744,540,222,381,443
2014,8,12,16,0,101,700,451,210,185,303
2014,8,12,16,30,91,645,359,171,168,241
2014,8,12,17,0,79,573,265,122,36,134
2014,8,12,17,30,63,479,174,84,14,88
2014,8,12,18,0,39,387,92,46,0,46
2014,8,12,18,30,0,0,0,0,0,0
2014,8,12,19,0,0,0,0,0,0,0
2014,8,12,19,30,0,0,0,0,0,0
2014,8,12,20,0,0,0,0,0,0,0
2014,8,12,20,30,0,0,0,0,0,0
2014,8,12,21,0,0,0,0,0,0,0
2014,8,12,21,30,0,0,0,0,0,0
2014,8,12,22,0,0,0,0,0,0,0
2014,8,12,22,30,0,0,0,0,0,0
2014,8,12,23,0,0,0,0,0,0,0
2014,8,12,23,30,0,0,0,0,0,0
2014,8,13,0,0,0,0,0,0,0,0
2014,8,13,0,30,0,0,0,0,0,0
2014,8,13,1,0,0,0,0,0,0,0
2014,8,13,1,30,0,0,0,0,0,0
2014,8,13,2,0,0,0,0,0,0,0
2014,8,13,2,30,0,0,0,0,0,0
2014,8,13,3,0,0,0,0,0,0,0
2014,8,13,3,30,0,0,0,0,0,0
2014,8,13,4,0,0,0,0,0,0,0
2014,8,13,4,30,0,0,0,0,0,0
2014,8,13,5,0,5,30,6,3,0,3
2014,8,13,5,30,36,235,62,33,13,34
2014,8,13,6,0,56,415,141,70,40,78
2014,8,13,6,30,72,534,230,111,57,128
2014,8,13,7,0,84,617,323,69,0,69
2014,8,13,7,30,94,678,415,88,0,88
2014,8,13,8,0,102,724,505,56,0,56
2014,8,13,8,30,108,759,588,65,0,65
2014,8,13,9,0,114,785,663,172,4,175
2014,8,13,9,30,118,805,727,187,7,193
2014,8,13,10,0,122,819,781,38,0,38
2014,8,13,10,30,124,829,823,40,0,40
2014,8,13,11,0,126,835,851,42,0,42
2014,8,13,11,30,127,837,866,152,3,156
2014,8,13,12,0,127,837,867,153,3,156
2014,8,13,12,30,127,832,854,151,2,154
2014,8,13,13,0,125,825,827,143,0,143
2014,8,13,13,30,123,814,788,136,0,136
2014,8,13,14,0,120,798,736,216,8,222
2014,8,13,14,30,116,778,673,199,6,203
2014,8,13,15,0,111,753,601,161,0,161
2014,8,13,15,30,105,720,520,139,0,139
2014,8,13,16,0,97,677,434,35,0,35
2014,8,13,16,30,88,621,344,27,0,27
2014,8,13,17,0,76,549,252,95,0,95
2014,8,13,17,30,61,454,164,62,0,62
2014,8,13,18,0,36,365,85,36,365,85
2014,8,13,18,30,0,0,0,0,0,0
2014,8,13,19,0,0,0,0,0,0,0
2014,8,13,19,30,0,0,0,0,0,0
2014,8,13,20,0,0,0,0,0,0,0
2014,8,13,20,30,0,0,0,0,0,0
2014,8,13,21,0,0,0,0,0,0,0
2014,8,13,21,30,0,0,0,0,0,0
2014,8,13,22,0,0,0,0,0,0,0
2014,8,13,22,30,0,0,0,0,0,0
2014,8,13,23,0,0,0,0,0,0,0
2014,8,13,23,30,0,0,0,0,0,0
2014,8,14,0,0,0,0,0,0,0,0
2014,8,14,0,30,0,0,0,0,0,0
2014,8,14,1,0,0,0,0,0,0,0
2014,8,14,1,30,0,0,0,0,0,0
2014,8,14,2,0,0,0,0,0,0,0
2014,8,14,2,30,0,0,0,0,0,0
2014,8,14,3,0,0,0,0,0,0,0
2014,8,14,3,30,0,0,0,0,0,0
2014,8,14,4,0,0,0,0,0,0,0
2014,8,14,4,30,0,0,0,0,0,0
2014,8,14,5,0,0,0,0,0,0,0
2014,8,14,5,30,37,256,64,37,256,64
2014,8,14,6,0,57,451,148,57,451,148
2014,8,14,6,30,73,575,242,73,575,242
2014,8,14,7,0,85,661,339,85,661,339
2014,8,14,7,30,95,723,436,95,723,436
2014,8,14,8,0,103,770,530,103,770,530
2014,8,14,8,30,110,806,617,110,806,617
2014,8,14,9,0,115,834,696,115,834,696
2014,8,14,9,30,120,855,765,120,855,765
2014,8,14,10,0,123,871,823,123,871,823
2014,8,14,10,30,126,882,867,126,882,867
2014,8,14,11,0,128,889,898,128,889,898
2014,8,14,11,30,129,893,914,129,893,914
2014,8,14,12,0,129,893,916,129,893,916
2014,8,14,12,30,128,889,903,128,889,903
2014,8,14,13,0,127,882,876,127,882,876
2014,8,14,13,30,125,872,835,125,872,835
2014,8,14,14,0,122,857,781,122,857,781
2014,8,14,14,30,118,838,715,255,478,596
2014,8,14,15,0,113,812,639,222,480,533
2014,8,14,15,30,107,779,554,209,439,462
2014,8,14,16,0,99,736,462,99,736,462
2014,8,14,16,30,89,680,367,89,680,367
2014,8,14,17,0,77,607,270,77,607,270
2014,8,14,17,30,61,511,176,61,511,176
2014,8,14,18,0,47,340,91,47,340,91
2014,8,14,18,30,0,0,0,0,0,0
2014,8,14,19,0,0,0,0,0,0,0
2014,8,14,19,30,0,0,0,0,0,0
2014,8,14,20,0,0,0,0,0,0,0
2014,8,14,20,30,0,0,0,0,0,0
2014,8,14,21,0,0,0,0,0,0,0
2014,8,14,21,30,0,0,0,0,0,0
2014,8,14,22,0,0,0,0,0,0,0
2014,8,14,22,30,0,0,0,0,0,0
2014,8,14,23,0,0,0,0,0,0,0
2014,8,14,23,30,0,0,0,0,0,0
2014,8,15,0,0,0,0,0,0,0,0
2014,8,15,0,30,0,0,0,0,0,0
2014,8,15,1,0,0,0,0,0,0,0
2014,8,15,1,30,0,0,0,0,0,0
2014,8,15,2,0,0,0,0,0,0,0
2014,8,15,2,30,0,0,0,0,0,0
2014,8,15,3,0,0,0,0,0,0,0
2014,8,15,3,30,0,0,0,0,0,0
2014,8,15,4,0,0,0,0,0,0,0
2014,8,15,4,30,0,0,0,0,0,0
2014,8,15,5,0,0,0,0,0,0,0
2014,8,15,5,30,35,241,61,13,0,13
2014,8,15,6,0,56,436,142,31,0,31
2014,8,15,6,30,71,559,234,51,0,51
2014,8,15,7,0,83,645,330,121,421,282
2014,8,15,7,30,93,707,425,164,423,363
2014,8,15,8,0,101,753,516,101,753,516
2014,8,15,8,30,107,787,601,107,787,601
2014,8,15,9,0,113,814,678,113,814,678
2014,8,15,9,30,117,834,745,117,834,745
2014,8,15,10,0,120,849,800,120,849,800
2014,8,15,10,30,123,860,844,123,860,844
2014,8,15,11,0,125,867,874,125,867,874
2014,8,15,11,30,126,871,890,126,871,890
2014,8,15,12,0,126,871,892,126,871,892
2014,8,15,12,30,126,867,879,126,867,879
2014,8,15,13,0,124,860,852,366,53,412
2014,8,15,13,30,122,849,811,349,53,392
2014,8,15,14,0,119,834,758,327,50,366
2014,8,15,14,30,115,814,693,299,51,335
2014,8,15,15,0,110,788,618,245,28,263
2014,8,15,15,30,104,755,534,214,24,228
2014,8,15,16,0,97,711,445,160,2,161
2014,8,15,16,30,87,655,351,127,0,127
2014,8,15,17,0,75,580,257,106,0,106
2014,8,15,17,30,59,485,166,68,0,68
2014,8,15,18,0,45,313,84,45,313,84
2014,8,15,18,30,0,0,0,0,0,0
2014,8,15,19,0,0,0,0,0,0,0
2014,8,15,19,30,0,0,0,0,0,0
2014,8,15,20,0,0,0,0,0,0,0
2014,8,15,20,30,0,0,0,0,0,0
2014,8,15,21,0,0,0,0,0,0,0
2014,8,15,21,30,0,0,0,0,0,0
2014,8,15,22,0,0,0,0,0,0,0
2014,8,15,22,30,0,0,0,0,0,0
2014,8,15,23,0,0,0,0,0,0,0
2014,8,15,23,30,0,0,0,0,0,0
2014,8,16,0,0,0,0,0,0,0,0
2014,8,16,0,30,0,0,0,0,0,0
2014,8,16,1,0,0,0,0,0,0,0
2014,8,16,1,30,0,0,0,0,0,0
2014,8,16,2,0,0,0,0,0,0,0
2014,8,16,2,30,0,0,0,0,0,0
2014,8,16,3,0,0,0,0,0,0,0
2014,8,16,3,30,0,0,0,0,0,0
2014,8,16,4,0,0,0,0,0,0,0
2014,8,16,4,30,0,0,0,0,0,0
2014,8,16,5,0,0,0,0,0,0,0
2014,8,16,5,30,35,234,58,35,234,58
2014,8,16,6,0,55,434,140,67,176,101
2014,8,16,6,30,70,559,232,110,204,168
2014,8,16,7,0,82,646,328,82,646,328
2014,8,16,7,30,92,709,423,95,698,420
2014,8,16,8,0,100,756,515,100,756,515
2014,8,16,8,30,107,792,601,107,792,601
2014,8,16,9,0,112,820,679,112,820,679
2014,8,16,9,30,116,841,748,226,599,675
2014,8,16,10,0,120,857,804,266,577,727
2014,8,16,10,30,122,868,848,264,601,766
2014,8,16,11,0,124,875,877,312,552,787
2014,8,16,11,30,125,877,893,288,586,801
2014,8,16,12,0,125,877,894,356,431,734
2014,8,16,12,30,125,873,880,327,457,723
2014,8,16,13,0,123,865,852,309,512,740
2014,8,16,13,30,121,855,812,269,539,705
2014,8,16,14,0,118,840,758,250,546,666
2014,8,16,14,30,114,820,693,220,552,609
2014,8,16,15,0,109,795,618,250,382,495
2014,8,16,15,30,103,762,535,221,365,428
2014,8,16,16,0,96,719,445,172,380,357
2014,8,16,16,30,86,664,351,147,338,282
2014,8,16,17,0,74,590,257,96,378,213
2014,8,16,17,30,58,496,165,74,288,137
2014,8,16,18,0,44,321,83,47,177,69
2014,8,16,18,30,0,0,0,0,0,0
2014,8,16,19,0,0,0,0,0,0,0
2014,8,16,19,30,0,0,0,0,0,0
2014,8,16,20,0,0,0,0,0,0,0
2014,8,16,20,30,0,0,0,0,0,0
2014,8,16,21,0,0,0,0,0,0,0
2014,8,16,21,30,0,0,0,0,0,0
2014,8,16,22,0,0,0,0,0,0,0
2014,8,16,22,30,0,0,0,0,0,0
2014,8,16,23,0,0,0,0,0,0,0
2014,8,16,23,30,0,0,0,0,0,0
2014,8,17,0,0,0,0,0,0,0,0
2014,8,17,0,30,0,0,0,0,0,0
2014,8,17,1,0,0,0,0,0,0,0
2014,8,17,1,30,0,0,0,0,0,0
2014,8,17,2,0,0,0,0,0,0,0
2014,8,17,2,30,0,0,0,0,0,0
2014,8,17,3,0,0,0,0,0,0,0
2014,8,17,3,30,0,0,0,0,0,0
2014,8,17,4,0,0,0,0,0,0,0
2014,8,17,4,30,0,0,0,0,0,0
2014,8,17,5,0,0,0,0,0,0,0
2014,8,17,5,30,33,220,55,18,0,18
2014,8,17,6,0,53,421,134,46,0,46
2014,8,17,6,30,69,547,225,77,0,77
2014,8,17,7,0,81,634,320,110,0,110
2014,8,17,7,30,90,698,415,195,95,240
2014,8,17,8,0,98,746,506,237,101,293
2014,8,17,8,30,105,783,592,278,103,342
2014,8,17,9,0,110,811,669,285,44,316
2014,8,17,9,30,114,833,737,313,47,348
2014,8,17,10,0,118,849,793,118,849,793
2014,8,17,10,30,120,860,837,120,860,837
2014,8,17,11,0,122,867,867,122,867,867
2014,8,17,11,30,123,870,882,376,51,421
2014,8,17,12,0,123,869,883,380,46,421
2014,8,17,12,30,123,865,869,370,50,414
2014,8,17,13,0,121,857,841,359,50,401
2014,8,17,13,30,119,844,799,341,49,381
2014,8,17,14,0,116,828,744,174,3,177
2014,8,17,14,30,112,806,679,161,0,161
2014,8,17,15,0,107,779,603,143,0,143
2014,8,17,15,30,101,744,520,123,0,123
2014,8,17,16,0,93,700,431,93,700,431
2014,8,17,16,30,84,643,338,84,643,338
2014,8,17,17,0,72,568,245,72,568,245
2014,8,17,17,30,56,473,156,56,473,156
2014,8,17,18,0,42,298,77,42,298,77
2014,8,17,18,30,0,0,0,0,0,0
2014,8,17,19,0,0,0,0,0,0,0
2014,8,17,19,30,0,0,0,0,0,0
2014,8,17,20,0,0,0,0,0,0,0
2014,8,17,20,30,0,0,0,0,0,0
2014,8,17,21,0,0,0,0,0,0,0
2014,8,17,21,30,0,0,0,0,0,0
2014,8,17,22,0,0,0,0,0,0,0
2014,8,17,22,30,0,0,0,0,0,0
2014,8,17,23,0,0,0,0,0,0,0
2014,8,17,23,30,0,0,0,0,0,0
2014,8,18,0,0,0,0,0,0,0,0
2014,8,18,0,30,0,0,0,0,0,0
2014,8,18,1,0,0,0,0,0,0,0
2014,8,18,1,30,0,0,0,0,0,0
2014,8,18,2,0,0,0,0,0,0,0
2014,8,18,2,30,0,0,0,0,0,0
2014,8,18,3,0,0,0,0,0,0,0
2014,8,18,3,30,0,0,0,0,0,0
2014,8,18,4,0,0,0,0,0,0,0
2014,8,18,4,30,0,0,0,0,0,0
2014,8,18,5,0,0,0,0,0,0,0
2014,8,18,5,30,33,225,55,33,225,55
2014,8,18,6,0,54,436,136,54,436,136
2014,8,18,6,30,69,566,229,69,566,229
2014,8,18,7,0,81,654,325,81,654,325
2014,8,18,7,30,90,718,421,90,718,421
2014,8,18,8,0,98,765,514,98,765,514
2014,8,18,8,30,105,801,601,105,801,601
2014,8,18,9,0,110,829,679,110,829,679
2014,8,18,9,30,114,850,748,114,850,748
2014,8,18,10,0,117,866,805,117,866,805
2014,8,18,10,30,120,878,849,120,878,849
2014,8,18,11,0,122,885,879,389,349,688
2014,8,18,11,30,123,888,895,379,369,700
2014,8,18,12,0,123,889,897,123,889,897
2014,8,18,12,30,122,885,883,122,885,883
2014,8,18,13,0,121,878,856,121,878,856
2014,8,18,13,30,119,867,814,119,867,814
2014,8,18,14,0,116,852,760,116,852,760
2014,8,18,14,30,112,832,694,112,832,694
2014,8,18,15,0,107,806,617,107,806,617
2014,8,18,15,30,101,772,533,101,772,533
2014,8,18,16,0,93,728,441,93,728,441
2014,8,18,16,30,84,671,347,84,671,347
2014,8,18,17,0,72,595,251,72,595,251
2014,8,18,17,30,55,499,159,55,499,159
2014,8,18,18,0,42,318,78,42,318,78
2014,8,18,18,30,0,0,0,0,0,0
2014,8,18,19,0,0,0,0,0,0,0
2014,8,18,19,30,0,0,0,0,0,0
2014,8,18,20,0,0,0,0,0,0,0
2014,8,18,20,30,0,0,0,0,0,0
2014,8,18,21,0,0,0,0,0,0,0
2014,8,18,21,30,0,0,0,0,0,0
2014,8,18,22,0,0,0,0,0,0,0
2014,8,18,22,30,0,0,0,0,0,0
2014,8,18,23,0,0,0,0,0,0,0
2014,8,18,23,30,0,0,0,0,0,0
2014,8,19,0,0,0,0,0,0,0,0
2014,8,19,0,30,0,0,0,0,0,0
2014,8,19,1,0,0,0,0,0,0,0
2014,8,19,1,30,0,0,0,0,0,0
2014,8,19,2,0,0,0,0,0,0,0
2014,8,19,2,30,0,0,0,0,0,0
2014,8,19,3,0,0,0,0,0,0,0
2014,8,19,3,30,0,0,0,0,0,0
2014,8,19,4,0,0,0,0,0,0,0
2014,8,19,4,30,0,0,0,0,0,0
2014,8,19,5,0,0,0,0,0,0,0
2014,8,19,5,30,33,221,53,33,221,53
2014,8,19,6,0,53,440,135,53,440,135
2014,8,19,6,30,68,571,228,68,571,228
2014,8,19,7,0,80,661,326,80,661,326
2014,8,19,7,30,90,725,422,90,725,422
2014,8,19,8,0,97,773,516,97,773,516
2014,8,19,8,30,104,809,603,104,809,603
2014,8,19,9,0,109,837,681,109,837,681
2014,8,19,9,30,113,858,750,113,858,750
2014,8,19,10,0,117,874,807,117,874,807
2014,8,19,10,30,119,884,851,119,884,851
2014,8,19,11,0,121,891,881,121,891,881
2014,8,19,11,30,122,894,897,122,894,897
2014,8,19,12,0,122,894,898,122,894,898
2014,8,19,12,30,121,890,884,121,890,884
2014,8,19,13,0,120,883,856,120,883,856
2014,8,19,13,30,118,872,814,118,872,814
2014,8,19,14,0,115,856,759,115,856,759
2014,8,19,14,30,111,836,692,111,836,692
2014,8,19,15,0,106,809,616,106,809,616
2014,8,19,15,30,100,775,530,100,775,530
2014,8,19,16,0,92,731,439,92,731,439
2014,8,19,16,30,83,673,343,83,673,343
2014,8,19,17,0,71,596,247,71,596,247
2014,8,19,17,30,54,500,155,54,500,155
2014,8,19,18,0,41,316,75,41,316,75
2014,8,19,18,30,0,0,0,0,0,0
2014,8,19,19,0,0,0,0,0,0,0
2014,8,19,19,30,0,0,0,0,0,0
2014,8,19,20,0,0,0,0,0,0,0
2014,8,19,20,30,0,0,0,0,0,0
2014,8,19,21,0,0,0,0,0,0,0
2014,8,19,21,30,0,0,0,0,0,0
2014,8,19,22,0,0,0,0,0,0,0
2014,8,19,22,30,0,0,0,0,0,0
2014,8,19,23,0,0,0,0,0,0,0
2014,8,19,23,30,0,0,0,0,0,0
2014,8,20,0,0,0,0,0,0,0,0
2014,8,20,0,30,0,0,0,0,0,0
2014,8,20,1,0,0,0,0,0,0,0
2014,8,20,1,30,0,0,0,0,0,0
2014,8,20,2,0,0,0,0,0,0,0
2014,8,20,2,30,0,0,0,0,0,0
2014,8,20,3,0,0,0,0,0,0,0
2014,8,20,3,30,0,0,0,0,0,0
2014,8,20,4,0,0,0,0,0,0,0
2014,8,20,4,30,0,0,0,0,0,0
2014,8,20,5,0,0,0,0,0,0,0
2014,8,20,5,30,32,210,50,32,210,50
2014,8,20,6,0,52,433,131,52,433,131
2014,8,20,6,30,67,566,224,67,566,224
2014,8,20,7,0,79,655,321,79,655,321
2014,8,20,7,30,88,719,417,88,719,417
2014,8,20,8,0,96,767,509,96,767,509
2014,8,20,8,30,102,803,595,102,803,595
2014,8,20,9,0,107,830,673,107,830,673
2014,8,20,9,30,112,851,741,112,851,741
2014,8,20,10,0,115,866,797,115,866,797
2014,8,20,10,30,117,876,841,117,876,841
2014,8,20,11,0,119,883,870,119,883,870
2014,8,20,11,30,120,885,885,120,885,885
2014,8,20,12,0,120,885,885,120,885,885
2014,8,20,12,30,119,880,871,119,880,871
2014,8,20,13,0,118,873,843,118,873,843
2014,8,20,13,30,116,861,801,116,861,801
2014,8,20,14,0,113,845,746,113,845,746
2014,8,20,14,30,109,824,679,109,824,679
2014,8,20,15,0,104,797,603,104,797,603
2014,8,20,15,30,98,762,518,98,762,518
2014,8,20,16,0,90,717,428,90,717,428
2014,8,20,16,30,81,659,334,81,659,334
2014,8,20,17,0,69,582,239,69,582,239
2014,8,20,17,30,52,485,148,52,485,148
2014,8,20,18,0,39,300,70,39,300,70
2014,8,20,18,30,0,0,0,0,0,0
2014,8,20,19,0,0,0,0,0,0,0
2014,8,20,19,30,0,0,0,0,0,0
2014,8,20,20,0,0,0,0,0,0,0
2014,8,20,20,30,0,0,0,0,0,0
2014,8,20,21,0,0,0,0,0,0,0
2014,8,20,21,30,0,0,0,0,0,0
2014,8,20,22,0,0,0,0,0,0,0
2014,8,20,22,30,0,0,0,0,0,0
2014,8,20,23,0,0,0,0,0,0,0
2014,8,20,23,30,0,0,0,0,0,0
2014,8,21,0,0,0,0,0,0,0,0
2014,8,21,0,30,0,0,0,0,0,0
2014,8,21,1,0,0,0,0,0,0,0
2014,8,21,1,30,0,0,0,0,0,0
2014,8,21,2,0,0,0,0,0,0,0
2014,8,21,2,30,0,0,0,0,0,0
2014,8,21,3,0,0,0,0,0,0,0
2014,8,21,3,30,0,0,0,0,0,0
2014,8,21,4,0,0,0,0,0,0,0
2014,8,21,4,30,0,0,0,0,0,0
2014,8,21,5,0,0,0,0,0,0,0
2014,8,21,5,30,26,253,47,26,92,34
2014,8,21,6,0,51,424,127,61,173,92
2014,8,21,6,30,66,558,219,103,205,159
2014,8,21,7,0,78,647,314,111,437,271
2014,8,21,7,30,87,711,409,152,443,353
2014,8,21,8,0,94,758,501,94,758,501
2014,8,21,8,30,101,793,586,101,793,586
2014,8,21,9,0,106,820,662,106,820,662
2014,8,21,9,30,110,840,729,110,840,729
2014,8,21,10,0,113,854,784,113,854,784
2014,8,21,10,30,115,864,826,115,864,826
2014,8,21,11,0,117,869,854,117,869,854
2014,8,21,11,30,118,872,868,317,25,339
2014,8,21,12,0,118,870,868,319,23,339
2014,8,21,12,30,117,865,853,312,24,333
2014,8,21,13,0,116,857,825,366,352,657
2014,8,21,13,30,113,845,783,325,377,624
2014,8,21,14,0,110,828,728,242,544,648
2014,8,21,14,30,107,807,662,203,561,589
2014,8,21,15,0,102,779,587,133,698,567
2014,8,21,15,30,96,744,503,116,677,486
2014,8,21,16,0,88,698,414,188,227,294
2014,8,21,16,30,79,639,321,148,211,229
2014,8,21,17,0,67,560,228,51,0,51
2014,8,21,17,30,50,462,140,31,0,31
2014,8,21,18,0,37,277,65,14,0,14
2014,8,21,18,30,0,0,0,0,0,0
2014,8,21,19,0,0,0,0,0,0,0
2014,8,21,19,30,0,0,0,0,0,0
2014,8,21,20,0,0,0,0,0,0,0
2014,8,21,20,30,0,0,0,0,0,0
2014,8,21,21,0,0,0,0,0,0,0
2014,8,21,21,30,0,0,0,0,0,0
2014,8,21,22,0,0,0,0,0,0,0
2014,8,21,22,30,0,0,0,0,0,0
2014,8,21,23,0,0,0,0,0,0,0
2014,8,21,23,30,0,0,0,0,0,0
2014,8,22,0,0,0,0,0,0,0,0
2014,8,22,0,30,0,0,0,0,0,0
2014,8,22,1,0,0,0,0,0,0,0
2014,8,22,1,30,0,0,0,0,0,0
2014,8,22,2,0,0,0,0,0,0,0
2014,8,22,2,30,0,0,0,0,0,0
2014,8,22,3,0,0,0,0,0,0,0
2014,8,22,3,30,0,0,0,0,0,0
2014,8,22,4,0,0,0,0,0,0,0
2014,8,22,4,30,0,0,0,0,0,0
2014,8,22,5,0,0,0,0,0,0,0
2014,8,22,5,30,25,214,43,11,0,11
2014,8,22,6,0,52,381,119,30,0,30
2014,8,22,6,30,68,514,208,53,0,53
2014,8,22,7,0,81,606,301,133,34,146
2014,8,22,7,30,92,672,395,173,39,191
2014,8,22,8,0,100,721,485,221,64,256
2014,8,22,8,30,107,759,569,259,67,300
2014,8,22,9,0,113,787,645,298,71,346
2014,8,22,9,30,117,809,712,326,76,382
2014,8,22,10,0,121,825,767,373,116,465
2014,8,22,10,30,124,837,810,386,127,491
2014,8,22,11,0,126,844,839,279,16,293
2014,8,22,11,30,127,847,854,282,18,298
2014,8,22,12,0,127,847,855,423,145,548
2014,8,22,12,30,126,843,841,403,160,539
2014,8,22,13,0,125,836,813,400,174,544
2014,8,22,13,30,122,824,772,368,187,516
2014,8,22,14,0,119,808,719,342,186,480
2014,8,22,14,30,115,786,654,311,183,437
2014,8,22,15,0,110,758,579,110,758,579
2014,8,22,15,30,103,722,496,103,722,496
2014,8,22,16,0,95,675,407,95,675,407
2014,8,22,16,30,85,613,314,85,613,314
2014,8,22,17,0,72,531,222,72,531,222
2014,8,22,17,30,53,428,134,53,428,134
2014,8,22,18,0,38,241,61,61,0,61
2014,8,22,18,30,0,0,0,0,0,0
2014,8,22,19,0,0,0,0,0,0,0
2014,8,22,19,30,0,0,0,0,0,0
2014,8,22,20,0,0,0,0,0,0,0
2014,8,22,20,30,0,0,0,0,0,0
2014,8,22,21,0,0,0,0,0,0,0
2014,8,22,21,30,0,0,0,0,0,0
2014,8,22,22,0,0,0,0,0,0,0
2014,8,22,22,30,0,0,0,0,0,0
2014,8,22,23,0,0,0,0,0,0,0
2014,8,22,23,30,0,0,0,0,0,0
2014,8,23,0,0,0,0,0,0,0,0
2014,8,23,0,30,0,0,0,0,0,0
2014,8,23,1,0,0,0,0,0,0,0
2014,8,23,1,30,0,0,0,0,0,0
2014,8,23,2,0,0,0,0,0,0,0
2014,8,23,2,30,0,0,0,0,0,0
2014,8,23,3,0,0,0,0,0,0,0
2014,8,23,3,30,0,0,0,0,0,0
2014,8,23,4,0,0,0,0,0,0,0
2014,8,23,4,30,0,0,0,0,0,0
2014,8,23,5,0,0,0,0,0,0,0
2014,8,23,5,30,24,219,42,24,219,42
2014,8,23,6,0,51,391,120,51,391,120
2014,8,23,6,30,68,529,210,68,529,210
2014,8,23,7,0,81,622,305,81,622,305
2014,8,23,7,30,91,689,400,91,689,400
2014,8,23,8,0,100,738,491,100,738,491
2014,8,23,8,30,107,776,577,107,776,577
2014,8,23,9,0,112,805,654,296,69,342
2014,8,23,9,30,117,827,722,325,71,378
2014,8,23,10,0,120,843,778,351,72,407
2014,8,23,10,30,123,855,822,362,323,626
2014,8,23,11,0,125,863,852,391,307,649
2014,8,23,11,30,126,867,868,381,327,661
2014,8,23,12,0,126,868,869,381,328,662
2014,8,23,12,30,126,865,856,126,865,856
2014,8,23,13,0,124,858,828,124,858,828
2014,8,23,13,30,122,847,787,122,847,787
2014,8,23,14,0,119,832,733,119,832,733
2014,8,23,14,30,115,811,667,115,811,667
2014,8,23,15,0,109,783,591,109,783,591
2014,8,23,15,30,103,747,506,103,747,506
2014,8,23,16,0,95,700,415,95,700,415
2014,8,23,16,30,84,637,320,84,637,320
2014,8,23,17,0,71,555,226,71,555,226
2014,8,23,17,30,52,453,136,52,453,136
2014,8,23,18,0,38,262,61,38,262,61
2014,8,23,18,30,0,0,0,0,0,0
2014,8,23,19,0,0,0,0,0,0,0
2014,8,23,19,30,0,0,0,0,0,0
2014,8,23,20,0,0,0,0,0,0,0
2014,8,23,20,30,0,0,0,0,0,0
2014,8,23,21,0,0,0,0,0,0,0
2014,8,23,21,30,0,0,0,0,0,0
2014,8,23,22,0,0,0,0,0,0,0
2014,8,23,22,30,0,0,0,0,0,0
2014,8,23,23,0,0,0,0,0,0,0
2014,8,23,23,30,0,0,0,0,0,0
2014,8,24,0,0,0,0,0,0,0,0
2014,8,24,0,30,0,0,0,0,0,0
2014,8,24,1,0,0,0,0,0,0,0
2014,8,24,1,30,0,0,0,0,0,0
2014,8,24,2,0,0,0,0,0,0,0
2014,8,24,2,30,0,0,0,0,0,0
2014,8,24,3,0,0,0,0,0,0,0
2014,8,24,3,30,0,0,0,0,0,0
2014,8,24,4,0,0,0,0,0,0,0
2014,8,24,4,30,0,0,0,0,0,0
2014,8,24,5,0,0,0,0,0,0,0
2014,8,24,5,30,23,226,40,23,226,40
2014,8,24,6,0,49,406,119,49,406,119
2014,8,24,6,30,65,546,210,65,546,210
2014,8,24,7,0,77,639,305,77,639,305
2014,8,24,7,30,86,706,400,86,706,400
2014,8,24,8,0,94,755,492,94,755,492
2014,8,24,8,30,100,792,578,100,792,578
2014,8,24,9,0,106,820,656,106,820,656
2014,8,24,9,30,110,842,724,110,842,724
2014,8,24,10,0,113,858,780,113,858,780
2014,8,24,10,30,116,870,824,116,870,824
2014,8,24,11,0,117,878,854,117,878,854
2014,8,24,11,30,118,882,871,118,882,871
2014,8,24,12,0,118,883,872,118,883,872
2014,8,24,12,30,118,880,859,118,880,859
2014,8,24,13,0,116,874,831,116,874,831
2014,8,24,13,30,114,863,789,114,863,789
2014,8,24,14,0,111,848,734,111,848,734
2014,8,24,14,30,107,827,667,107,827,667
2014,8,24,15,0,102,799,590,102,799,590
2014,8,24,15,30,96,764,505,96,764,505
2014,8,24,16,0,88,717,414,88,717,414
2014,8,24,16,30,79,656,319,79,656,319
2014,8,24,17,0,66,576,224,66,576,224
2014,8,24,17,30,47,477,133,47,477,133
2014,8,24,18,0,36,291,60,36,291,60
2014,8,24,18,30,0,0,0,0,0,0
2014,8,24,19,0,0,0,0,0,0,0
2014,8,24,19,30,0,0,0,0,0,0
2014,8,24,20,0,0,0,0,0,0,0
2014,8,24,20,30,0,0,0,0,0,0
2014,8,24,21,0,0,0,0,0,0,0
2014,8,24,21,30,0,0,0,0,0,0
2014,8,24,22,0,0,0,0,0,0,0
2014,8,24,22,30,0,0,0,0,0,0
2014,8,24,23,0,0,0,0,0,0,0
2014,8,24,23,30,0,0,0,0,0,0
2014,8,25,0,0,0,0,0,0,0,0
2014,8,25,0,30,0,0,0,0,0,0
2014,8,25,1,0,0,0,0,0,0,0
2014,8,25,1,30,0,0,0,0,0,0
2014,8,25,2,0,0,0,0,0,0,0
